STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),isco08,International Standard Classification of Occupations 2008 (ISCO-08),worktime,Working time,age,Age class,sex,Sex,indic_se,Structure of earnings indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,AT,Austria,2014,,1842,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BE,Belgium,2002,,2203,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BE,Belgium,2006,,2294,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BE,Belgium,2010,,2815,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BE,Belgium,2014,,3211,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BG,Bulgaria,2002,,101,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BG,Bulgaria,2006,,128,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BG,Bulgaria,2010,,192,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BG,Bulgaria,2014,,246,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CH,Switzerland,2010,,4011,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CH,Switzerland,2014,,5244,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2002,,1189,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2006,,1492,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2010,,1502,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2014,,1401,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2022,,1311,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CZ,Czechia,2002,,344,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CZ,Czechia,2006,,594,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CZ,Czechia,2010,,776,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CZ,Czechia,2014,,793,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DE,Germany,2002,,1830,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DE,Germany,2006,,1720,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DE,Germany,2010,,1790,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DE,Germany,2014,,1823,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DK,Denmark,2002,,2694,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DK,Denmark,2006,,3294,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DK,Denmark,2010,,3709,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DK,Denmark,2014,,3950,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EA18,Euro area - 18 countries (2014),2002,,1510,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EA18,Euro area - 18 countries (2014),2006,,1554,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EA18,Euro area - 18 countries (2014),2010,,1800,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EA18,Euro area - 18 countries (2014),2014,,1929,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EA19,Euro area - 19 countries  (2015-2022),2010,,1776,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EA19,Euro area - 19 countries  (2015-2022),2014,,1904,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EE,Estonia,2002,,253,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EE,Estonia,2006,,394,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,B-N,Business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EE,Estonia,2010,,530,,,,,
